id,date,nday,h,m,foF2,h'Es,comp_1,comp_2
ak002dlpsbnr,2002-10-20,3.0,11,15,4.316666666666666,115.23809523809523,-0.779997520306983,-0.17949337201470078
ak002dlpsbnr,2002-10-20,3.0,11,30,4.088846153846154,118.75,-0.7383467328260858,0.1638191904306694
ak002dlpsbnr,2002-10-20,3.0,11,45,4.402083333333334,105.33333333333331,-0.7887248715771809,0.49981562782841427
ak002dlpsbnr,2002-10-20,3.0,12,0,4.380370370370371,94.88888888888893,-0.7151880261541304,-0.49370696190728713
ak002dlpsbnr,2002-10-20,3.0,12,15,4.173809523809524,103.33333333333331,-0.7779928516206187,-0.15938673073618836
ak002dlpsbnr,2002-10-20,3.0,12,30,4.2884375000000015,104.88333333333333,-0.7633388775767036,0.1714901111393602
ak002dlpsbnr,2002-10-20,3.0,12,45,4.4,104.33333333333331,-0.7349781699135431,0.5143734578474632
ak002dlpsbnr,2002-10-20,3.0,13,0,4.609999999999999,97.83333333333334,-0.6885971921263858,-0.491905564247051
ak002dlpsbnr,2002-10-20,3.0,13,15,4.359444444444445,106.0,-0.798053534580473,-0.15537681580211588
ak002dlpsbnr,2002-10-20,3.0,13,30,4.675000000000002,101.25,-0.6200363763214041,0.15875177842430566
ak002dlpsbnr,2002-10-20,3.0,13,45,4.583333333333333,101.0,-0.6694848889882415,0.49152209214907855
ak002dlpsbnr,2002-10-20,3.0,14,0,4.8500000000000005,104.589137129367,-0.5433858869349114,-0.5086159615120861
ak002dlpsbnr,2002-10-20,3.0,14,15,4.6,113.55555555555556,-0.6209505338553497,-0.15357069030821593
ak002dlpsbnr,2002-10-20,3.0,14,30,4.6,108.875,-0.5233291574980394,0.15667758127563938
ak002dlpsbnr,2002-10-20,3.0,14,45,5.033333333333333,111.17827425873402,-0.5178306503712846,0.4835273160080775
ak002dlpsbnr,2002-10-20,3.0,15,0,5.2875,103.31685284702526,-0.4438413383469577,-0.5192248242833702
ak002dlpsbnr,2002-10-20,3.0,15,15,5.283333333333333,115.76741138810104,-0.41003722680420873,-0.1783505787548148
ak002dlpsbnr,2002-10-20,3.0,15,30,5.4875,100.0,-0.4252714725033275,0.1455737858636644
ak002dlpsbnr,2002-10-20,3.0,15,45,5.716666666666666,111.589137129367,-0.3363453087579649,0.47266262183991536
ak002dlpsbnr,2002-10-20,3.0,16,0,5.869999999999999,107.50696455524042,-0.0915482748403802,-0.517718479110576
ak002dlpsbnr,2002-10-20,3.0,16,15,5.85,115.76741138810104,-0.10067815500638214,-0.18066849921549338
ak002dlpsbnr,2002-10-20,3.0,16,30,5.9750000000000005,110.85333631885356,-0.02885447359363975,0.15247112427375312
ak002dlpsbnr,2002-10-20,3.0,16,45,5.95,115.76741138810104,0.0904012083412033,0.4898735961608796
ak002dlpsbnr,2002-10-20,3.0,17,0,6.8375,113.03370569405052,0.35516504988713865,-0.4975647734424906
ak002dlpsbnr,2002-10-20,3.0,17,15,6.2,115.51160759206735,0.25106939566768427,-0.17024513712948602
ak002dlpsbnr,2002-10-20,3.0,17,30,6.5124999999999975,115.169125574298,0.326672834357199,0.1563220164796303
ak002dlpsbnr,2002-10-20,3.0,17,45,6.65,116.92247046270036,0.4252904806418302,0.4908333085996999
ak002dlpsbnr,2002-10-20,3.0,18,0,7.70625,104.52651515151514,0.6812081127093348,-0.4976108279535623
ak002dlpsbnr,2002-10-20,3.0,18,15,7.591666666666666,115.25580379603369,0.6341997619000228,-0.1703361520311165
ak002dlpsbnr,2002-10-20,3.0,18,30,7.7,115.38370569405052,0.6855563649915277,0.1603295134939202
ak002dlpsbnr,2002-10-20,3.0,18,45,7.834722222222222,113.589137129367,0.7512595175928406,0.49911474967706415
ak002dlpsbnr,2002-10-20,3.0,19,0,8.875,108.33333333333331,0.8812179295490085,-0.5063383492651723
ak002dlpsbnr,2002-10-20,3.0,19,15,8.189583333333333,117.17827425873402,0.8307555927710649,-0.16504532066291194
ak002dlpsbnr,2002-10-20,3.0,19,30,8.825,109.275,0.9059276033343427,0.15140926762380713
ak002dlpsbnr,2002-10-20,3.0,19,45,8.625866666666667,118.33333333333331,0.9570978514825087,0.49634451715834665
ak002dlpsbnr,2002-10-20,3.0,20,0,9.34,110.5,1.0765418117984404,-0.5097250668138495
ak002dlpsbnr,2002-10-20,3.0,20,15,8.984722222222222,108.33333333333331,1.0301495037991724,-0.1752082343372028
ak002dlpsbnr,2002-10-20,3.0,20,30,9.8875,113.02083333333331,1.1352403959645128,0.14844923396305645
ak002dlpsbnr,2002-10-20,3.0,20,45,9.916666666666666,120.81135935158925,1.2921526286063663,0.4912043424947428
ak002dlpsbnr,2002-10-20,3.0,21,0,9.825,108.0,1.279459888513428,-0.5108360623859818
ak002dlpsbnr,2002-10-20,3.0,21,15,9.05,120.0,1.262311320463006,-0.16886468673960234
ak002dlpsbnr,2002-10-20,3.0,21,30,9.265277777777778,115.16666666666669,1.1800423349579428,0.16161523438237302
ak002dlpsbnr,2002-10-20,3.0,21,45,9.025,122.66666666666669,1.30474419949828,0.49631518986872286
ak002dlpsbnr,2002-10-20,3.0,22,0,9.366666666666664,108.33333333333331,1.2381696223267007,-0.5092119562611944
ak002dlpsbnr,2002-10-20,3.0,22,15,9.15,125.53358157381143,1.2789452630353717,-0.16260223680312963
ak002dlpsbnr,2002-10-20,3.0,22,30,10.01875,117.5,1.2585123043643411,0.15423840990878798
ak002dlpsbnr,2002-10-20,3.0,22,45,9.55,114.16666666666669,1.2944844571476386,0.4853251631802974
ak002dlpsbnr,2002-10-20,3.0,23,0,9.815,115.14332819160404,1.2856460901342108,-0.5067980664221767
ak002dlpsbnr,2002-10-20,3.0,23,15,9.95,109.72222222222223,1.3496831425607585,-0.17629024737827145
ak002dlpsbnr,2002-10-20,3.0,23,30,10.23125,119.23031438548679,1.2877427068348422,0.15106125371688653
ak002dlpsbnr,2002-10-20,3.0,23,45,8.9,115.76741138810104,1.1630299716297192,0.49213993209742074
ak002dlpsbnr,2002-10-21,2.0,0,0,10.275,109.56685284702526,1.0831673595617386,-0.5865491670943921
ak002dlpsbnr,2002-10-21,2.0,0,15,9.5,116.92247046270036,1.1236176591916385,-0.24131984711068064
ak002dlpsbnr,2002-10-21,2.0,0,30,9.9375,127.125,1.092277383019166,0.08635302660929109
ak002dlpsbnr,2002-10-21,2.0,0,45,9.566666666666666,118.589137129367,1.0684320551927775,0.41640662737371487
ak002dlpsbnr,2002-10-21,2.0,1,0,9.680952380952384,121.8,0.8580839453216463,-0.5734846074799906
ak002dlpsbnr,2002-10-21,2.0,1,15,9.933333333333332,121.92247046270036,1.0046372612417103,-0.24273577781787234
ak002dlpsbnr,2002-10-21,2.0,1,30,10.075,112.88370569405052,0.9292161826189373,0.0675652497505904
ak002dlpsbnr,2002-10-21,2.0,1,45,9.95,127.17827425873402,0.9133815793764073,0.4081710253119398
ak002dlpsbnr,2002-10-21,2.0,2,0,9.9375,109.32555854107578,0.6648601484196661,-0.5971102963484525
ak002dlpsbnr,2002-10-21,2.0,2,15,9.95,123.84494092540069,0.7431623138261009,-0.26510278513874963
ak002dlpsbnr,2002-10-21,2.0,2,30,9.6875,124.32555854107578,0.6360413113506338,0.06718578322475456
ak002dlpsbnr,2002-10-21,2.0,2,45,9.633333333333336,115.76741138810104,0.5650792582073582,0.39026743806984543
ak002dlpsbnr,2002-10-21,2.0,3,0,8.575000000000001,114.13370569405052,0.27240275930385044,-0.5963946286563162
ak002dlpsbnr,2002-10-21,2.0,3,15,9.1,115.76741138810104,0.40982041451457113,-0.2611270771612435
ak002dlpsbnr,2002-10-21,2.0,3,30,8.675,129.13370569405052,0.2749417916741468,0.07526399721616737
ak002dlpsbnr,2002-10-21,2.0,3,45,8.2,115.76741138810104,0.15224335223071564,0.3988334970771615
ak002dlpsbnr,2002-10-21,2.0,4,0,6.6025,117.39285714285714,-0.06746361383993432,-0.5629611939620617
ak002dlpsbnr,2002-10-21,2.0,4,15,7.1000000000000005,110.51160759206735,-0.008422449074794605,-0.24407089486976477
ak002dlpsbnr,2002-10-21,2.0,4,30,6.526249999999999,113.63370569405052,-0.08561073462853622,0.0972439655758185
ak002dlpsbnr,2002-10-21,2.0,4,45,6.2,112.089137129367,-0.10919426678344872,0.4339168058271699
ak002dlpsbnr,2002-10-21,2.0,5,0,5.20125,112.94185284702527,-0.32026409007599554,-0.5386773326583503
ak002dlpsbnr,2002-10-21,2.0,5,15,5.601666666666668,117.75580379603369,-0.25142203572377003,-0.20121023372607533
ak002dlpsbnr,2002-10-21,2.0,5,30,5.32625,109.85256410256409,-0.3325294210594692,0.12952466419975153
ak002dlpsbnr,2002-10-21,2.0,5,45,4.935,119.42247046270036,-0.3650743879910647,0.4697775751966722
ak002dlpsbnr,2002-10-21,2.0,6,0,4.675,114.33333333333331,-0.5160502251556144,-0.5265016016081382
ak002dlpsbnr,2002-10-21,2.0,6,15,4.416666666666667,125.42247046270036,-0.44565589615050705,-0.19041490983069428
ak002dlpsbnr,2002-10-21,2.0,6,30,4.19234375,113.35416666666666,-0.5686981646453464,0.1319260152200061
ak002dlpsbnr,2002-10-21,2.0,6,45,4.15,122.4780260182559,-0.5647291636502336,0.48282931843055926
ak002dlpsbnr,2002-10-21,2.0,7,0,3.725,117.55,-0.6475953816044123,-0.5293314169072514
ak002dlpsbnr,2002-10-21,2.0,7,15,3.9500000000000006,130.27777777777777,-0.5863181011940007,-0.190173719960447
ak002dlpsbnr,2002-10-21,2.0,7,30,3.866666666666666,113.11111111111107,-0.6010589423334263,0.11410533594712613
ak002dlpsbnr,2002-10-21,2.0,7,45,3.5333333333333337,116.33333333333331,-0.6867476553444279,0.4669749348282909
ak002dlpsbnr,2002-10-21,2.0,8,0,4.0287500000000005,115.625,-0.6229965563265917,-0.541507045899272
ak002dlpsbnr,2002-10-21,2.0,8,15,3.883333333333333,136.11111111111111,-0.6864319462223861,-0.19270479341595834
ak002dlpsbnr,2002-10-21,2.0,8,30,4.65,124.75,-0.5637529602071534,0.1262505955841569
ak002dlpsbnr,2002-10-21,2.0,8,45,3.766666666666667,155.33333333333334,-0.6334587619350488,0.4742950325823371
ak002dlpsbnr,2002-10-21,2.0,9,0,4.575,124.33333333333331,-0.6016481415566418,-0.5247042884587715
ak002dlpsbnr,2002-10-21,2.0,9,15,4.535,112.53333333333336,-0.4911326299902495,-0.21679247960425937
ak002dlpsbnr,2002-10-21,2.0,9,30,4.11625,124.17857142857143,-0.6775834499883846,0.12904128712876145
ak002dlpsbnr,2002-10-21,2.0,9,45,4.216666666666666,138.0,-0.734931173745586,0.4727834110729672
ak002dlpsbnr,2002-10-21,2.0,10,0,4.5775,123.5,-0.6967523912907763,-0.5286031893949129
ak002dlpsbnr,2002-10-21,2.0,10,15,4.516666666666667,140.66666666666666,-0.7421707243772344,-0.1875199515769581
ak002dlpsbnr,2002-10-21,2.0,10,30,4.54,127.16666666666669,-0.6916636454750907,0.13466245402309887
ak002dlpsbnr,2002-10-21,2.0,10,45,4.466666666666667,126.66666666666669,-0.755673937368859,0.46901866691267163
ak002dlpsbnr,2002-10-21,2.0,11,0,4.325,114.775,-0.7739913741900267,-0.5220640949309543
ak002dlpsbnr,2002-10-21,2.0,11,15,4.4,114.66666666666669,-0.7525088128694873,-0.19748655713925697
ak002dlpsbnr,2002-10-21,2.0,11,30,4.425,119.91666666666669,-0.7427616191537006,0.13839967699787906
ak002dlpsbnr,2002-10-21,2.0,11,45,4.416666666666667,112.52247046270037,-0.792344132236473,0.47180706277543155
ak002dlpsbnr,2002-10-21,2.0,12,0,4.175000000000002,112.2113095238095,-0.7799919154625659,-0.5208990653414594
ak002dlpsbnr,2002-10-21,2.0,12,15,4.3500000000000005,111.33333333333331,-0.782765896674072,-0.18965364649058641
ak002dlpsbnr,2002-10-21,2.0,12,30,4.175,108.35833333333332,-0.7694404184379448,0.1395376347339102
ak002dlpsbnr,2002-10-21,2.0,12,45,4.133333333333333,105.05158730158728,-0.8149640055721318,0.4706574596118204
ak002dlpsbnr,2002-10-21,2.0,13,0,3.783333333333333,100.17460317460319,-0.7986399899410497,-0.5166542359250083
ak002dlpsbnr,2002-10-21,2.0,13,15,3.9333333333333336,103.53809523809522,-0.8072995546425543,-0.18911912675714015
ak002dlpsbnr,2002-10-21,2.0,13,30,3.9375,103.46428571428572,-0.8189645269255847,0.144409586575969
ak002dlpsbnr,2002-10-21,2.0,13,45,3.683333333333333,103.65555555555555,-0.8236641473681905,0.4855070711650946
ak002dlpsbnr,2002-10-21,2.0,14,0,3.4400000000000004,102.28205370619163,-0.8100832709852979,-0.49758532539690026
ak002dlpsbnr,2002-10-21,2.0,14,15,3.333333333333333,111.88888888888893,-0.80298634104967,-0.1641136296470061
ak002dlpsbnr,2002-10-21,2.0,14,30,3.6875,112.57371794871794,-0.7879069341941154,0.15754009038304012
ak002dlpsbnr,2002-10-21,2.0,14,45,3.3166666666666664,101.16666666666669,-0.8192127879092823,0.5062936102847244
ak002dlpsbnr,2002-10-21,2.0,15,0,4.2,116.589137129367,-0.6288887115397402,-0.49180210229784826
ak002dlpsbnr,2002-10-21,2.0,15,15,3.1666666666666665,101.11111111111107,-0.803464183303348,-0.1403706349696297
ak002dlpsbnr,2002-10-21,2.0,15,30,3.675,99.75,-0.7393258245254041,0.18188831845402464
ak002dlpsbnr,2002-10-21,2.0,15,45,3.2,102.5,-0.6751623083934031,0.515925837367064
ak002dlpsbnr,2002-10-21,2.0,16,0,4.99,108.86044683286065,-0.23858916257797178,-0.5050566229652099
ak002dlpsbnr,2002-10-21,2.0,16,15,4.583333333333333,115.76741138810104,-0.34089147383421675,-0.16187054437745507
ak002dlpsbnr,2002-10-21,2.0,16,30,4.95,111.57555854107578,-0.25512570152544645,0.15505281847167487
ak002dlpsbnr,2002-10-21,2.0,16,45,5.233333333333333,115.76741138810104,-0.13449590415028714,0.49093613003204944
ak002dlpsbnr,2002-10-21,2.0,17,0,6.08125,122.69185284702526,0.22537738087207945,-0.5055316501735001
ak002dlpsbnr,2002-10-21,2.0,17,15,5.7333333333333325,115.25580379603369,0.1591238019242001,-0.1721230438419555
ak002dlpsbnr,2002-10-21,2.0,17,30,6.05625,118.72727272727272,0.24387095749392607,0.15047122231795854
ak002dlpsbnr,2002-10-21,2.0,17,45,6.341666666666666,113.33333333333331,0.3829899632963591,0.4766658654275877
ak002dlpsbnr,2002-10-21,2.0,18,0,7.3125,103.125,0.6237788382739073,-0.5104589900736923
ak002dlpsbnr,2002-10-21,2.0,18,15,7.15,116.92247046270036,0.5888698931394089,-0.17674002524419935
ak002dlpsbnr,2002-10-21,2.0,18,30,7.46875,108.80555555555556,0.6346309180822393,0.1479193566202773
ak002dlpsbnr,2002-10-21,2.0,18,45,7.7,109.16666666666669,0.7910558485226805,0.4943230853422922
ak002dlpsbnr,2002-10-21,2.0,19,0,8.558333333333332,104.16666666666669,0.8712183914087797,-0.5191224952450691
ak002dlpsbnr,2002-10-21,2.0,19,15,8.533333333333333,115.25580379603369,0.9515284952928633,-0.16691031621721084
ak002dlpsbnr,2002-10-21,2.0,19,30,8.83125,119.375,0.9192038589929624,0.15335295336256172
ak002dlpsbnr,2002-10-21,2.0,19,45,9.083333333333334,125.25580379603369,1.03479413063086,0.48716313462078314
ak002dlpsbnr,2002-10-21,2.0,20,0,9.475,107.2,1.0742819207280152,-0.5230164581026737
ak002dlpsbnr,2002-10-21,2.0,20,15,8.619444444444444,118.33333333333331,0.9570638941400922,-0.17271929365072589
ak002dlpsbnr,2002-10-21,2.0,20,30,8.681249999999999,107.08333333333331,1.0410527088119108,0.14230984168860086
ak002dlpsbnr,2002-10-21,2.0,20,45,9.766666666666667,113.03358157381143,1.133369191035972,0.47554281424971195
ak002dlpsbnr,2002-10-21,2.0,21,0,9.71875,105.0,1.1458513533852586,-0.5184928607414753
ak002dlpsbnr,2002-10-21,2.0,21,15,9.775,125.55555555555556,1.3467347816048036,-0.18570574056286576
ak002dlpsbnr,2002-10-21,2.0,21,30,9.58125,109.25,1.1341990887469267,0.14781398197916892
ak002dlpsbnr,2002-10-21,2.0,21,45,9.7,111.66666666666669,1.1874330643455555,0.4788877466610837
ak002dlpsbnr,2002-10-21,2.0,22,0,9.83125,121.25,1.1826275351391144,-0.5117843229268211
ak002dlpsbnr,2002-10-21,2.0,22,15,9.6,115.0,1.2046371911065574,-0.1743357579775465
ak002dlpsbnr,2002-10-21,2.0,22,30,9.7625,103.75,1.1411558042164576,0.14111485843416371
ak002dlpsbnr,2002-10-21,2.0,22,45,9.908333333333333,113.33333333333331,1.2163789015479844,0.47521910669434997
ak002dlpsbnr,2002-10-21,2.0,23,0,10.05625,109.9873073924798,1.2013717512822228,-0.5183793372004304
ak002dlpsbnr,2002-10-21,2.0,23,15,9.962666666666664,112.91666666666669,1.3181038694840566,-0.1920158497208353
ak002dlpsbnr,2002-10-21,2.0,23,30,10.05625,97.5,1.205674245777263,0.13157510004271458
ak002dlpsbnr,2002-10-21,2.0,23,45,9.933333333333334,111.92247046270036,1.2008452036768993,0.47060300152974555
ak002dlpsbnr,2002-10-22,1.0,0,0,9.875,111.63370569405052,0.9715941774789036,-0.5830867543094872
ak002dlpsbnr,2002-10-22,1.0,0,15,9.958333333333332,113.33333333333331,1.0464029885977064,-0.2547818212276308
ak002dlpsbnr,2002-10-22,1.0,0,30,9.85,110.0,1.0399840350591816,0.06229598771527413
ak002dlpsbnr,2002-10-22,1.0,0,45,9.883333333333336,120.0,0.9746386667772707,0.4042979933295296
ak002dlpsbnr,2002-10-22,1.0,1,0,9.966666666666667,113.589137129367,0.9502583618107301,-0.5816856501163011
ak002dlpsbnr,2002-10-22,1.0,1,15,9.95,118.84494092540069,0.9838427963636139,-0.2426696945087553
ak002dlpsbnr,2002-10-22,1.0,1,30,10.075,112.13370569405052,0.9225582067617947,0.07207520190736695
ak002dlpsbnr,2002-10-22,1.0,1,45,9.55,126.66666666666669,0.986030731646479,0.42313550385172877
ak002dlpsbnr,2002-10-22,1.0,2,0,9.681000000000001,112.14726244381416,0.710161639194702,-0.5863779473085431
ak002dlpsbnr,2002-10-22,1.0,2,15,9.7625,126.92247046270036,0.8596063180096962,-0.23555383892371992
ak002dlpsbnr,2002-10-22,1.0,2,30,9.51875,114.16930854107578,0.6828473361924761,0.08337844641469377
ak002dlpsbnr,2002-10-22,1.0,2,45,9.603333333333332,115.76741138810104,0.6080691337644252,0.40810637816728346
ak002dlpsbnr,2002-10-22,1.0,3,0,7.45125,116.1753723607172,0.1816909099533225,-0.5722321190757699
ak002dlpsbnr,2002-10-22,1.0,3,15,8.116666666666667,115.76741138810104,0.2703801483323405,-0.25355029657819217
ak002dlpsbnr,2002-10-22,1.0,3,30,7.5875,106.63370569405052,0.1276321703637642,0.0727120208731089
ak002dlpsbnr,2002-10-22,1.0,3,45,6.866666666666667,115.51160759206735,0.06692670443178053,0.4217611807569388
ak002dlpsbnr,2002-10-22,1.0,4,0,5.9387500000000015,117.39285714285714,-0.18002198493376023,-0.5578090965558938
ak002dlpsbnr,2002-10-22,1.0,4,15,5.838333333333334,111.92247046270036,-0.13048901153340442,-0.22237114883015607
ak002dlpsbnr,2002-10-22,1.0,4,30,5.60375,113.5,-0.22896977586617992,0.10978849338833671
ak002dlpsbnr,2002-10-22,1.0,4,45,5.601666666666668,114.40049648095624,-0.2778918611002698,0.44345376702526307
ak002dlpsbnr,2002-10-22,1.0,5,0,5.716666666666666,114.81135935158925,-0.3487198705280421,-0.555710443603472
ak002dlpsbnr,2002-10-22,1.0,5,15,5.5,115.16666666666669,-0.3145552195485675,-0.21242670926234825
ak002dlpsbnr,2002-10-22,1.0,5,30,5.55,106.68589743589745,-0.3369745582655668,0.10506449338208493
ak002dlpsbnr,2002-10-22,1.0,5,45,5.251666666666666,119.7777777777778,-0.36868025025008205,0.44232302280344815
ak002dlpsbnr,2002-10-22,1.0,6,0,4.95,117.08333333333331,-0.4197697998749701,-0.5526553960228077
ak002dlpsbnr,2002-10-22,1.0,6,15,5.066666666666666,129.41666666666666,-0.4164293659095973,-0.21352789651502216
ak002dlpsbnr,2002-10-22,1.0,6,30,4.825,128.97916666666666,-0.438261283551905,0.12274646004123614
ak002dlpsbnr,2002-10-22,1.0,6,45,4.6,125.81135935158925,-0.49111597456465983,0.44955502738936226
ak002dlpsbnr,2002-10-22,1.0,7,0,4.4625,112.41666666666669,-0.54982233526097,-0.5466810165175827
ak002dlpsbnr,2002-10-22,1.0,7,15,4.5,130.27777777777777,-0.5269928849935196,-0.20444526595314946
ak002dlpsbnr,2002-10-22,1.0,7,30,4.2125,116.45833333333331,-0.5952434555373105,0.12072577769179822
ak002dlpsbnr,2002-10-22,1.0,7,45,4.066666666666666,119.25,-0.605581731559438,0.4488638220303217
ak002dlpsbnr,2002-10-22,1.0,8,0,3.825,113.7875,-0.6807597502178464,-0.5339118720338765
ak002dlpsbnr,2002-10-22,1.0,8,15,3.8333333333333335,120.19444444444444,-0.633890575301753,-0.20368907995367785
ak002dlpsbnr,2002-10-22,1.0,8,30,3.5625,106.47916666666669,-0.6703154666005178,0.12593140811199177
ak002dlpsbnr,2002-10-22,1.0,8,45,3.333333333333333,130.97222222222223,-0.684684735309518,0.47019395015206017
ak002dlpsbnr,2002-10-22,1.0,9,0,3.8604166666666666,105.57738095238096,-0.6019390004229374,-0.5373572330914339
ak002dlpsbnr,2002-10-22,1.0,9,15,3.15,129.33333333333334,-0.7563866258431943,-0.1814294778692171
ak002dlpsbnr,2002-10-22,1.0,9,30,3.4625,125.04166666666666,-0.6284975921537604,0.1410277234224033
ak002dlpsbnr,2002-10-22,1.0,9,45,3.72,141.41666666666666,-0.6398953655199976,0.47466567285854183
ak002dlpsbnr,2002-10-22,1.0,10,0,4.50576923076923,101.6,-0.6348501254036985,-0.5258646043059603
ak002dlpsbnr,2002-10-22,1.0,10,15,3.773333333333333,115.62222222222222,-0.7702114712289784,-0.18057791611957602
ak002dlpsbnr,2002-10-22,1.0,10,30,4.224279761904762,105.76190476190477,-0.6597270324658753,0.14673594240192067
ak002dlpsbnr,2002-10-22,1.0,10,45,4.082797619047619,116.44444444444444,-0.7944655674167612,0.4765263418857014
ak002dlpsbnr,2002-10-22,1.0,11,0,4.4875,103.70833333333331,-0.7377709724245675,-0.49044442241189
ak002dlpsbnr,2002-10-22,1.0,11,15,4.488888888888889,107.11111111111107,-0.7254583799065133,-0.16173059907526255
ak002dlpsbnr,2002-10-22,1.0,11,30,4.707142857142856,105.33333333333331,-0.7126594910819155,0.17266325617003886
ak002dlpsbnr,2002-10-22,1.0,11,45,4.916666666666667,106.46666666666664,-0.7256785935313456,0.49844892331949214
ak002dlpsbnr,2002-10-22,1.0,12,0,4.697037037037037,95.44444444444444,-0.655566688006375,-0.500632684658122
ak002dlpsbnr,2002-10-22,1.0,12,15,4.774771499483324,105.22222222222223,-0.5232683567633427,-0.17030178648494426
ak002dlpsbnr,2002-10-22,1.0,12,30,4.4166875,102.5,-0.7218578995705686,0.15938998960078768
ak002dlpsbnr,2002-10-22,1.0,12,45,4.4305555555555545,103.33333333333331,-0.6225288791420088,0.5020882423425586
ak002dlpsbnr,2002-10-22,1.0,13,0,4.573571428571428,108.0,-0.5943538473019218,-0.4859242579671037
ak002dlpsbnr,2002-10-22,1.0,13,15,4.303611111111111,104.40476190476193,-0.8001629141755127,-0.17018506971260858
ak002dlpsbnr,2002-10-22,1.0,13,30,4.299305555555557,100.85416666666669,-0.6934096208726723,0.16069229108584232
ak002dlpsbnr,2002-10-22,1.0,13,45,4.5875,106.66666666666669,-0.5750265197623933,0.49037934581379894
ak002dlpsbnr,2002-10-22,1.0,14,0,4.4972698412698415,98.8,-0.6117410404093624,-0.4980878238786012
ak002dlpsbnr,2002-10-22,1.0,14,15,4.270138888888889,110.0,-0.7290162638035425,-0.16448157751956943
ak002dlpsbnr,2002-10-22,1.0,14,30,4.305,104.83333333333331,-0.6877892819672355,0.1625895146531021
ak002dlpsbnr,2002-10-22,1.0,14,45,4.295833333333333,106.42247046270036,-0.6926275024144067,0.48658907400577506
